1. 已知向量α=（-3，-2，1），β=（1，-4，-5），则|α×β|等于{{c1::（）}}。[2013年真题]	"0<br>6<br><img height=""19"" id=""图片 1"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/f409f0f6-3545-4175-889a-170ead006ae7.jpg"" width=""42""/><br>14i+16j-10k"	C	"<img height=""75"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/d1a6516b-7516-4e76-a50d-b2ba39658bf7.jpg"" width=""309""/>，所以<img height=""28"" id=""图片 2"" src=""http://admintk.100xuexi.com/UpLoadImage/2013-05-07/341ca007-94e8-4b7f-a06d-1daf7d946740.jpg"" width=""336""/>"	
23. 根据《招标投标法》的规定，某建设工程依法必须进行招标，招标人委托了招标代理机构办理招标事宜，招标代理机构的行为合法的是{{c1::（）}}。［2012年真题］	编制投标文件和组织评标<br>在招标人委托的范围内办理招标事宜<br>遵守《招标投标法》关于投标人的规定<br>可以作为评标委员会成员参与评标	B	《招标投标法》第十五条规定，招标代理机构应当在招标人委托的范围内承担招标事宜。招标代理机构可以在其资格等级范围内承担下列招标事宜：①拟订招标方案，编制和出售招标文件、资格预审文件；②审查投标人资格；③编制标底；④组织投标人踏勘现场；⑤组织开标、评标，协助招标人定标；⑥草拟合同；⑦招标人委托的其他事项。	
24. 根据《招标投标法》的规定，下列包括在招标公告中的是{{c1::（）}}。［2009年真题］	招标项目的性质、数量<br>招标项目的技术要求<br>对招标人员资格审查的标准<br>拟签订合同的主要条款	A	《招标投标法》第十六条规定，招标人采用公开招标方式的，应当发布招标公告。依法必须进行招标的项目的招标公告，应当通过国家指定报刊、信息网络或者其他媒介发布。招标公告应当载明招标人的名称和地址、招标项目的性质、数量、实施地点和时间以及获取招标文件的办法等事项。	
25. 根据《招标投标法》的规定，招标人对已发出的招标文件进行必要的澄清或者修改的，应当以书面形式通知所有招标文件收受人，通过的时间应当在招标文件要求提交投标文件截止时间至少{{c1::（）}}。［2011年真题］	20日前<br>15日前<br>7日前<br>5日前	B	《招标投标法》第二十三条规定，招标人对已发出的招标文件进行必要的澄清或者修改的，应当在招标文件要求提交投标文件截止时间至少十五日前，以书面形式通知所有招标文件收受人。该澄清或者修改的内容为招标文件的组成部分。	
26. 根据《招标投标法》的规定，招标人和中标人按照招标文件和中标人的投标文件，订立书面合同的时间要求是{{c1::（）}}。［2010年真题］	自中标通知书发出之日起15日内<br>自中标通知书发出之日起30日内<br>自中标单位收到中标通知书之日起15日内<br>自中标单位收到中标通知书之日起30日内	B	《招标投标法》第四十六条规定，招标人和中标人应当自中标通知书发出之日起30日内，按照招标文件和中标人的投标文件订立书面合同。招标人和中标人不得再行订立背离合同实质性内容的其他协议。	
27. 招标人设有标底的，标底{{c1::（）}}。	必须保密<br>必须公开<br>可以保密<br>可以公开	A	《招标投标法》第二十二条规定，招标人不得向他人透露已获取招标文件的潜在投标人的名称、数量以及可能影响公平竞争的有关招标投标的其他情况。招标人设有标底的，标底必须保密。	
28. 下列关于投标人对投标文件修改的说法中，正确的是{{c1::（）}}。	投标人提交投标文件后不得修改其投标文件<br>投标人可以利用评标过程中对投标文件澄清的机会修改其投标文件，且修改内容应当作为投标文件的组成部分<br>投标人对投标文件的修改，可以使用单独的文件进行密封、签署并提交<br>投标人修改投标文件的，招标人有权接受较原投标文件更为优惠的修改并拒绝对招标人不利的修改	C	《招标投标法》第二十九条规定，投标人在招标文件要求提交投标文件的截止时间之前，可以补充与修改或者撤回已提交的投标文件，并书面通知招标人，补充与修改的内容为投标文件的组成部分。修改的投标文件应按照招标文件规定进行编制、密封、标记和提交，并标明“修改”字样。	
29. 关于评标委员会组成的说法，正确的是{{c1::（）}}。	招标人代表2人，专家6人<br>招标人代表2人，专家5人<br>招标人代表2人，专家4人<br>招标人代表2人，专家3人	B	《招标投标法》第三十七条规定，评标由招标人依法组建的评标委员会负责。依法必须进行招标的项目，其评标委员会由招标人的代表和有关技术、经济等方面的专家组成，成员人数为五人以上单数，其中技术、经济等方面的专家不得少于成员总数的2/3。	
30. 确定中标人的权利属于{{c1::（）}}。	招标人<br>评标委员会<br>招标代理机构<br>行政监督机构	A	《招标投标法》第四十条规定，招标人根据评标委员会提出的书面评标报告和推荐的中标候选人确定中标人。据此规定，评标委员会负责评标工作，但确定中标人的权利归属招标人。	
31. 依法必须招标的工程建设项目，所有投标被否决后，招标人应{{c1::（）}}。	协商确定中标候选人<br>要求所有的投标人修改投标文件，再次投标<br>从投标人中指定中标人<br>依法重新招标	D	《招标投标法》第四十二条规定，评标委员会经评审，认为所有投标都不符合招标文件要求的，可以否决所有投标。依法必须进行招标的项目的所有投标被否决的，招标人应当依法重新招标。	
32. 评标过程中，评标专家甲因健康原因无法继续从事评审工作，重新补充抽取了评标专家乙组成评标委员会，以下做法正确的是{{c1::（）}}。	甲作出的评审结论无效，由乙重新进行评审<br>甲作出的评审结论有效，由乙对甲未评审的部分内容进行补充评审<br>经行政监督人员核实无误后，甲作出的评审结论有效，由乙对甲未评审的部分内容进行补充评审<br>经其他评标专家核实无误后，甲作出的评审结论有效，由乙对甲未评审的部分内容进行补充评审	A	《招标投标法》第四十四条规定，评标委员会成员应当客观、公正地履行职务，遵守职业道德，对所提出的评审意见承担个人责任。评标委员会成员不得私下接触投标人，不得收受投标人的财物或者其他好处。评标委员会成员和参与评标的有关工作人员不得透露对投标文件的评审和比较、中标候选人的推荐情况以及与评标有关的其他情况。根据以上规定，评标委员会成员对其所提出的评审意见承担个人责任，因专家甲已退出评审，无法继续对其所作评审意见负责，而专家乙不会对专家甲的评审结论负责的，因此应重新评审。	
33. 根据《招标投标法》，中标通知书发出后30日内，招标人与中标人应当按照招标文件和{{c1::（）}}订立书面合同。	中标后的降价函<br>中标人的投标文件<br>合同谈判结果<br>中标通知书	B	《招标投标法》第四十六条规定，招标人和中标人应当自中标通知书发出之日起30日内，按照招标文件和中标人的投标文件订立书面合同。招标人和中标人不得再行订立背离合同实质性内容的其他协议。	
34. 关于工程建设项目施工中标合同订立、履行过程中，对当事人的要求，下列说法错误的是{{c1::（）}}。	招标人应当自签订中标合同之日起15日内，向有关行政监管部门提交招标投标情况的书面报告<br>招标人不得在中标通知书中修改招标文件规定的开工时间<br>中标人确定前，招标人和投标人不能就投标价格等实质性内容进行谈判<br>中标合同备案后另行订立合同的，工程价款的结算应当以备案的合同为依据	A	A项，《招标投标法》第四十七条规定，依法必须进行招标的项目，招标人应当自确定中标人之日起15日内，向有关行政监督部门提交招标投标情况的书面报告。对于D项《关于审理建设工程施工合同纠纷案件适用法律问题的解释》第二十一条规定：“当事人就同一建设工程另行订立的建设工程施工合同与经过备案的中标合同实质内容不一致的，应当以备案的中标合同作为结算工程价款的根据”。	
35. 中标人按照合同约定或经招标人同意，可以将中标项目的{{c1::（）}}工作分包给他人完成。	部分主体、非关键性<br>部分非主体、非关键性<br>部分主体、关键性<br>部分非主体、关键性	B	根据《招标投标法》第四十八条规定，中标人按照合同约定或者经招标人同意，可以将中标项目的部分非主体、非关键性工作分包给他人完成。接受分包的人应当具备相应的资格条件，并不得再次分包。	
36. 《合同法》规定的合同形式中不包括{{c1::（）}}。［2012年真题］	书面形式<br>口头形式<br>特定形式<br>其他形式	C	根据《合同法》第十条规定，当事人订立合同有书面形式、口头形式和其他形式。法律、行政法规规定采用书面形式的，应当采取书面形式。当事人约定采用书面形式的，应当采用书面形式。	
37. 根据《合同法》规定，下列行为中不属于要约邀请的是{{c1::（）}}。［2013年真题］	某建设单位发布招标公告<br>某招标单位发出中标通知书<br>某上市公司发出招股说明书<br>某商场寄送的价目表	B	《合同法》第十五条规定，要约邀请是希望他人向自己发出要约的意思表示。寄送的价目表、拍卖公告、招标公告、招股说明书、商业广告等为要约邀请。商业广告的内容符合要约规定的，视为要约。	
